date,home_team,away_team,last_5_home_points,last_5_away_points,rest_days_home,rest_days_away,h2h_home_wins,TARGET
2026-01-17,Mallorca,Athletic Bilbao,0.0,0.0,7.0,7.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,0.0,0.0,7.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,0.0,3.0,7.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,0.0,3.0,7.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,0.0,6.0,7.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,0.0,6.0,7.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,0.0,6.0,7.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,0.0,4.0,7.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,0.0,4.0,7.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,0.0,4.0,7.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,0.0,4.0,7.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,0.0,0.0,7.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,0.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,0.0,0.0,7.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,0.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,0.0,0.0,7.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,0.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,7.0,0.0,0.0,7.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,7.0,0.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,7.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,7.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,7.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,7.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,7.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,7.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,7.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,7.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,7.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,10.0,0.0,0.0,7.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,10.0,0.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,10.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,10.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,10.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,10.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,10.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,10.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,10.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,10.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,10.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,0.0,0.0,7.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,0.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,0.0,0.0,7.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,0.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,8.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,0.0,0.0,7.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,0.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,0.0,0.0,7.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,0.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,6.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,0.0,0.0,7.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,0.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,3.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,6.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Mallorca,Athletic Bilbao,3.0,4.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,0.0,0.0,7.0,7.0,0,0
2026-01-17,Real Madrid,Levante,0.0,1.0,7.0,0.0,0,0
2026-01-17,Real Madrid,Levante,0.0,2.0,7.0,0.0,0,0
2026-01-17,Real Madrid,Levante,0.0,2.0,7.0,0.0,0,0
2026-01-17,Real Madrid,Levante,0.0,2.0,7.0,0.0,0,0
2026-01-17,Real Madrid,Levante,0.0,2.0,7.0,0.0,0,0
2026-01-17,Real Madrid,Levante,0.0,4.0,7.0,0.0,0,0
2026-01-17,Real Madrid,Levante,0.0,3.0,7.0,0.0,0,0
2026-01-17,Real Madrid,Levante,0.0,3.0,7.0,0.0,0,0
2026-01-17,Real Madrid,Levante,0.0,3.0,7.0,0.0,0,0
2026-01-17,Real Madrid,Levante,3.0,0.0,0.0,7.0,0,0
2026-01-17,Real Madrid,Levante,3.0,1.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,3.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,3.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,3.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,3.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,3.0,4.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,3.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,3.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,3.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,6.0,0.0,0.0,7.0,0,0
2026-01-17,Real Madrid,Levante,6.0,1.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,6.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,6.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,6.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,6.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,6.0,4.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,6.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,6.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,6.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,0.0,0.0,7.0,0,0
2026-01-17,Real Madrid,Levante,9.0,1.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,4.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,0.0,0.0,7.0,0,0
2026-01-17,Real Madrid,Levante,9.0,1.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,4.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,9.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,0.0,0.0,7.0,0,0
2026-01-17,Real Madrid,Levante,12.0,1.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,4.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,0.0,0.0,7.0,0,0
2026-01-17,Real Madrid,Levante,12.0,1.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,4.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,0.0,0.0,7.0,0,0
2026-01-17,Real Madrid,Levante,12.0,1.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,4.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,0.0,0.0,7.0,0,0
2026-01-17,Real Madrid,Levante,12.0,1.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,4.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,12.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,13.0,0.0,0.0,7.0,0,0
2026-01-17,Real Madrid,Levante,13.0,1.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,13.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,13.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,13.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,13.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,13.0,4.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,13.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,13.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,13.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,11.0,0.0,0.0,7.0,0,0
2026-01-17,Real Madrid,Levante,11.0,1.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,11.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,11.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,11.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,11.0,2.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,11.0,4.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,11.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,11.0,3.0,0.0,0.0,0,0
2026-01-17,Real Madrid,Levante,11.0,3.0,0.0,0.0,0,0
2026-01-17,Espanyol,Girona,0.0,0.0,7.0,7.0,0,2
2026-01-17,Espanyol,Girona,0.0,3.0,7.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,3.0,7.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,4.0,7.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,7.0,7.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,8.0,7.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,8.0,7.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,11.0,7.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,13.0,7.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,10.0,7.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,10.0,7.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,0.0,0.0,7.0,0,2
2026-01-17,Espanyol,Girona,0.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,4.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,7.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,11.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,13.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,0.0,0.0,7.0,0,2
2026-01-17,Espanyol,Girona,0.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,4.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,7.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,11.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,13.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,0.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,3.0,0.0,0.0,7.0,0,2
2026-01-17,Espanyol,Girona,3.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,3.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,3.0,4.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,3.0,7.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,3.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,3.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,3.0,11.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,3.0,13.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,3.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,3.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,0.0,0.0,7.0,0,2
2026-01-17,Espanyol,Girona,6.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,4.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,7.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,11.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,13.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,0.0,0.0,7.0,0,2
2026-01-17,Espanyol,Girona,6.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,4.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,7.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,11.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,13.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,6.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,9.0,0.0,0.0,7.0,0,2
2026-01-17,Espanyol,Girona,9.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,9.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,9.0,4.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,9.0,7.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,9.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,9.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,9.0,11.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,9.0,13.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,9.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,9.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,0.0,0.0,7.0,0,2
2026-01-17,Espanyol,Girona,10.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,4.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,7.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,11.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,13.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,0.0,0.0,7.0,0,2
2026-01-17,Espanyol,Girona,10.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,4.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,7.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,11.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,13.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,0.0,0.0,7.0,0,2
2026-01-17,Espanyol,Girona,10.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,4.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,7.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,11.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,13.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,10.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,13.0,0.0,0.0,7.0,0,2
2026-01-17,Espanyol,Girona,13.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,13.0,3.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,13.0,4.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,13.0,7.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,13.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,13.0,8.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,13.0,11.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,13.0,13.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,13.0,10.0,0.0,0.0,0,2
2026-01-17,Espanyol,Girona,13.0,10.0,0.0,0.0,0,2
2026-01-17,Sevilla,Celta de Vigo,0.0,0.0,7.0,7.0,0,2
2026-01-17,Sevilla,Celta de Vigo,0.0,3.0,7.0,0.0,0,2
